10:31:33	3.4
10:31:53	2.1
10:32:13	1
10:32:33	0.3
10:32:53	0
10:33:13	-0.1
10:33:33	-0.1
10:33:53	-0.1
10:34:13	-0.1
10:34:33	-0.2
10:34:53	-0.2
10:35:13	-0.2
10:35:33	-0.2
10:35:53	-0.2
10:36:13	-0.2
10:36:33	-0.2
10:36:53	-0.2
10:37:13	-0.2
10:37:33	-0.2
10:37:53	-0.2
10:38:13	-0.2
10:38:33	-0.2
10:38:53	-0.2
10:39:13	-0.2
10:39:33	-0.2
10:39:53	-0.2
10:40:13	-0.2
10:40:33	-0.2
